Localtime,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
2024-02-03_02:04:22,1706925862070697,2299,525880070,1,0.0009106213361191,0.0002910747671464,0.0004110426217253,-0.0059782633705333,2.98294079725e-05,0.0005403013633717,3991997093
2024-02-03_02:04:22,1706925862081328,2299,525880080,1,0.0009245619874307,0.0002392794116072,0.0004509766145659,-0.0001915173613376,0.0011252677354742,0.0062417806799393,3115015435
2024-02-03_02:04:22,1706925862091440,2299,525880090,1,0.000825810062069,0.0003281379251095,0.0004544356014552,0.0073563561465129,0.0017745016924755,0.0067202445118174,110778214
2024-02-03_02:04:22,1706925862102181,2299,525880100,2,0.0016838738913206,0.0011074831521954,0.0007953569869193,0.0104119728411178,-0.0007054959501751,0.0141531916436624,3158451647
2024-02-03_02:04:22,1706925862111322,2299,525880110,1,0.0008880353709949,0.000580243713484,0.000367328014972,-0.0019846750493962,0.0029997083303879,0.0139956175613065,1592796308
2024-02-03_02:04:22,1706925862121324,2299,525880120,1,0.0005958722727397,0.0004992348754518,0.000375463317577,-0.0025322734393256,0.0047993220794331,0.0152498507972951,2356830701
2024-02-03_02:04:22,1706925862131464,2299,525880130,1,0.0002370134204896,0.0003949470792269,0.0004116122909775,-0.0005110499959763,0.002958142546979,0.014302715702516,3619622862
2024-02-03_02:04:22,1706925862141383,2299,525880140,2,0.000183750537697,0.000664361907353,0.0008641024364207,0.0025026389227396,-9.63781773813e-05,0.022602542972028,3925538094
2024-02-03_02:04:22,1706925862150721,2299,525880150,1,0.0002255921054499,0.0003397525710808,0.0004059187291253,0.0014772373995202,-0.0013765892925336,0.0099072073078488,772001874
2024-02-03_02:04:22,1706925862161357,2299,525880160,1,0.0002680625227441,0.0003790954700349,0.0003668414704395,0.0002759280334316,-3.96091106461e-05,0.0117910741004416,3556259496
2024-02-03_02:04:22,1706925862170725,2299,525880170,1,0.0002440397738155,0.000381929266453,0.0003538392675503,-0.0023607547187476,0.0023269918468711,0.0144670005772891,3099026085
2024-02-03_02:04:22,1706925862180887,2299,525880180,2,8.70093217006e-05,0.0006397613336027,0.0007567280917556,-0.0079555844563845,2.50782512913e-05,0.0238054789053328,2552801623
2024-02-03_02:04:22,1706925862190583,2299,525880190,1,5.16755714124e-05,0.0002791250051676,0.0003773425246383,-0.0019785047392159,0.0006437802385831,0.0108776686490909,2252889492
2024-02-03_02:04:22,1706925862202231,2299,525880200,1,-4.71145205931e-05,0.0003152469815594,0.0003590354411339,-0.0010494158188811,0.0020380268105758,0.0124343781244439,3064880734
2024-02-03_02:04:22,1706925862211546,2299,525880210,1,-0.0002270209078421,0.000367178319433,0.0003383072955992,-0.0019713190860488,0.002046350800584,0.0130606768948397,1325175323
2024-02-03_02:04:22,1706925862220681,2299,525880220,1,-0.0002850580686239,0.0003974579189838,0.000320606665651,-0.0040215277835836,0.0005541874397331,0.0124936170306911,4052263684
2024-02-03_02:04:22,1706925862231321,2299,525880230,2,-0.0006872504645602,0.0006784212033519,0.0006579629227499,-0.0121728919372291,0.000374220046746,0.0219028801181062,2663509565
2024-02-03_02:04:22,1706925862241287,2299,525880240,1,-0.0003832796212224,0.0002691755003991,0.0003396054331598,-0.0043357226426769,-0.000205915226797,0.0100607027799258,3074232853
2024-02-03_02:04:22,1706925862251469,2299,525880250,1,-0.0004123682549102,0.0003061118098191,0.0003105182494167,-0.0025110999966832,0.0005039246471815,0.0096816344145788,1870536849
2024-02-03_02:04:22,1706925862261327,2299,525880260,2,-0.0008481639280383,0.0007454419411794,0.0005381842096169,-0.0082301186816349,-0.0004087082650452,0.0152718831189791,801754664
2024-02-03_02:04:22,1706925862271285,2299,525880270,1,-0.0003771886853725,0.0003574842282364,0.0002621317329624,-0.0065290153514298,0.0004443893184621,0.0060601041585123,2468905
2024-02-03_02:04:22,1706925862281279,2299,525880280,1,-0.0004617549580193,0.0003045866479947,0.0002763384491429,-0.0066847533750019,0.0016739900303255,0.0054308942987633,3859362005
2024-02-03_02:04:22,1706925862291554,2299,525880290,1,-0.0005404772355275,0.000251344734987,0.0002897419358494,-0.0042780545342261,0.0011155931031706,0.0051201074209352,1754029146
2024-02-03_02:04:22,1706925862302202,2299,525880300,2,-0.0011260149319875,0.000600220063952,0.0005416887704809,-0.0024729750481091,-0.0015119048302321,0.0041325623575584,1499918741
2024-02-03_02:04:22,1706925862310531,2299,525880310,1,-0.0004663625015511,0.0003413997465865,0.0002476057321296,-0.0038335770235027,-0.0008174086174598,0.0033953010217315,2694496570
2024-02-03_02:04:22,1706925862320623,2299,525880320,1,-0.0004377826435796,0.0003042403184463,0.0002445418954979,-0.0059196807814831,0.0002880467366249,0.0034042376163973,3722139251
2024-02-03_02:04:22,1706925862330534,2299,525880330,1,-0.0004518679304854,0.0002248504922321,0.0002594150688982,-0.0053065560976057,3.49676021877e-05,0.0009975633287945,3128118123
2024-02-03_02:04:22,1706925862340745,2299,525880340,2,-0.000901965236686,0.0003180127474929,0.0005310869722224,-0.0061001725485829,-0.0015581447605492,-8.47318849847e-05,979409902
2024-02-03_02:04:22,1706925862350712,2299,525880350,1,-0.0003520465391068,0.0001146295883946,0.0002627774267379,-0.0021735379655324,-0.0014319988967966,0.0007117508415584,844160073
2024-02-03_02:04:22,1706925862361471,2299,525880360,1,-0.0003081846023634,0.0001163455727576,0.0002517110628329,-0.0020152834920852,0.0001039486280691,0.0013743041690417,12373573
2024-02-03_02:04:22,1706925862371627,2299,525880370,1,-0.0003783683291092,0.0001363317211378,0.0002408434576714,-0.0020031913119705,0.0018259959470305,0.0009835598751432,2294764520
2024-02-03_02:04:22,1706925862381069,2299,525880380,1,-0.0004646735684085,0.00013802051934,0.0002460912186451,-0.0023428342120087,-0.0002051815062406,-0.0020047860950773,2632317669
2024-02-03_02:04:22,1706925862391339,2299,525880390,2,-0.0006308046992345,0.0002321222340878,0.0005065895231499,-0.0069431065590746,-0.0028798652547976,0.0001947130815351,873732600
2024-02-03_02:04:22,1706925862402347,2299,525880400,1,-0.000266192267513,0.0001186848427539,0.0002467003946184,-0.0031730784227137,-0.0003930701400816,0.0015772371522829,2678296806
2024-02-03_02:04:22,1706925862411619,2299,525880410,1,-0.0002459034144184,8.16888838103e-05,0.0002589394321342,-0.002389294380677,-0.0012071602417063,0.0002655959211024,690396543
2024-02-03_02:04:22,1706925862420894,2299,525880420,2,-0.0004949119780357,0.0002038584811206,0.0005009164589942,-0.0015109056984475,-0.0004430414108806,-0.0089287955020692,487978975
2024-02-03_02:04:22,1706925862431391,2299,525880430,1,-0.00016483105776,0.0001213090173834,0.000248985168121,-0.0002186989142889,-0.0006770814390495,-0.0115549789855367,3223578170
2024-02-03_02:04:22,1706925862441376,2299,525880440,1,-4.95043454397e-05,0.0001304816069903,0.0002386994574259,-0.0018530009850486,0.0004638275579149,-0.0114337479814772,1125556938
2024-02-03_02:04:22,1706925862451811,2299,525880450,1,3.31374697172e-05,0.0001097754806654,0.0002386229803646,-0.002093824296749,-0.0003108943400409,-0.0121690126830945,1296348441
2024-02-03_02:04:22,1706925862461419,2299,525880460,2,0.000310962306577,0.0001410933035104,0.0004826933692909,-0.0046939943237403,-0.000257424956492,-0.023228329121693,3388044789
2024-02-03_02:04:22,1706925862470832,2299,525880470,1,0.0002127850246969,3.04674178468e-05,0.0002461309410354,-0.0014166665003373,0.0009843905825125,-0.0110521841782855,1588665348
2024-02-03_02:04:22,1706925862480754,2299,525880480,1,0.0002835226480353,2.48724020332e-05,0.0002450412269401,-0.0001576452371104,-0.0003653528202186,-0.012463727368551,4217121766
2024-02-03_02:04:22,1706925862490614,2299,525880490,1,0.000401584924816,7.46920168614e-05,0.0002202325714355,0.0003827105629352,0.001415705769939,-0.0103157653105091,1376592350
2024-02-03_02:04:22,1706925862503048,2299,525880500,2,0.0008940928928278,0.0002555471610151,0.0004249469419097,-0.0034641019925383,0.0027928907445314,-0.0168742132792591,4210183609
2024-02-03_02:04:22,1706925862510845,2299,525880510,1,0.0004111388457046,0.0001516470836545,0.0002094404815676,-0.0026320685135183,0.0011606632226723,-0.0071060554406171,3754653664
2024-02-03_02:04:22,1706925862521274,2299,525880520,1,0.0003620627536562,0.0001689964158921,0.0002126016343051,-0.002120468340991,0.0001419853359236,-0.0063519198499302,2617709291
2024-02-03_02:04:22,1706925862531536,2299,525880530,1,0.0003776090857464,0.0002042165866525,0.0002054514227057,-0.0007782218941182,0.0008366518029696,-0.0050254094118806,2716009041
2024-02-03_02:04:22,1706925862541576,2299,525880540,2,0.0007862892371255,0.0005639762249266,0.0003697537087663,-0.0010267136738007,0.0007244358394861,-0.0075105520290712,3320527741
2024-02-03_02:04:22,1706925862551345,2299,525880550,1,0.0004598497373994,0.0003327813042286,0.0001660187042385,-0.001387207327312,-4.75108096263e-05,-0.0022830756355321,3757084080
2024-02-03_02:04:22,1706925862561490,2299,525880560,1,0.0004868594754154,0.0003454859012776,0.000151067877129,-0.0011940329915896,0.0001448318696324,-0.0012038310916645,1584757315
2024-02-03_02:04:22,1706925862570767,2299,525880570,1,0.0005151909948032,0.0003218894851908,0.0001423523523894,-0.0020208741849954,0.0009048669663463,-0.0006493658391602,593413525
2024-02-03_02:04:22,1706925862581321,2299,525880580,2,0.0009234161030283,0.0005234340853126,0.0003058982525704,-3.6611011079e-06,0.0021709695029535,-0.0018901776925085,1220962258
2024-02-03_02:04:22,1706925862591280,2299,525880590,1,0.0004359203395985,0.0002646651361636,0.0001340426952978,0.0012104678707502,0.0002715849229562,-0.0007577018848351,129926474
2024-02-03_02:04:22,1706925862602227,2299,525880600,1,0.0004186836158614,0.0002761701760335,0.000113333949309,-0.0002747609604457,-0.0002499641751036,8.54688229924e-05,677647801
2024-02-03_02:04:22,1706925862611494,2299,525880610,1,0.000429418811203,0.0002297543382257,0.0001150562217876,-0.0016493158960164,0.0016377338799076,0.0015090874125213,2340886898
2024-02-03_02:04:22,1706925862620634,2299,525880620,2,0.0007863738480958,0.0002559410120383,0.0002537665359471,-0.0030292938265594,-0.0003216806445994,0.0007600568530237,251077620
2024-02-03_02:04:22,1706925862630578,2299,525880630,1,0.000462477751963,7.39184119149e-05,0.0001168939022134,9.5971969938e-06,0.0003641414490877,0.0018180084753231,1890323448
2024-02-03_02:04:22,1706925862641340,2299,525880640,1,0.0004570194940582,7.05857906371e-05,0.000112027189112,4.95258315673e-05,0.0005318565472154,0.0005938026131979,703811242
2024-02-03_02:04:22,1706925862650717,2299,525880650,1,0.0004874559848791,7.5631453999e-05,9.89309565037e-05,-0.0001074197010758,-0.0004023193569578,0.0005547896137354,2563424742
2024-02-03_02:04:22,1706925862661272,2299,525880660,2,0.000954754407259,0.0001511561335272,0.0001762409744692,-0.0051872382716727,0.0029261029592387,0.0072893281214676,3773886719
2024-02-03_02:04:22,1706925862670728,2299,525880670,1,0.0003736457890001,3.12284397617e-05,9.55285848838e-05,-0.0029884076888121,0.0008955557067141,0.0017127278489848,4281862994
2024-02-03_02:04:22,1706925862681328,2299,525880680,1,0.0003579870256982,1.01332751816e-05,9.77408120135e-05,-0.0023057193419567,-0.0003944877288991,0.0026109927739919,3818205321
2024-02-03_02:04:22,1706925862691497,2299,525880690,1,0.0003385998059885,1.33112281533e-05,9.1737483624e-05,-0.0017714995372921,0.0001491027427414,0.0043951710367882,3186169913
2024-02-03_02:04:22,1706925862702127,2299,525880700,2,0.0006385183524664,0.000129400218917,0.0001161212860485,-0.0037381593842021,0.0010142747539509,0.0090341258833207,537317498
2024-02-03_02:04:22,1706925862711283,2299,525880710,1,0.0003046690063854,5.39236251248e-05,5.32309769481e-05,-0.002834896929534,-0.0007324919669632,0.0029441860941126,3518741691
2024-02-03_02:04:22,1706925862721326,2299,525880720,1,0.0003250510166393,3.50037248739e-05,4.85251741581e-05,-0.0024268420794084,0.0014138333100577,0.0067073614101717,3174589462
2024-02-03_02:04:22,1706925862731476,2299,525880730,1,0.0003002933519735,2.28704894849e-05,3.94235557633e-05,-0.003376048308523,0.0004267757486472,0.0066815970274667,2735312151
2024-02-03_02:04:22,1706925862741296,2299,525880740,2,0.000472557746546,-4.19980485965e-05,7.75308064921e-05,-0.0033071360815285,0.00014771202182,0.0091296433388358,1455079502
2024-02-03_02:04:22,1706925862751338,2299,525880750,1,0.000199649787178,-8.9351625162e-06,9.0218326763e-06,-0.0015959143058359,0.0010641741293221,0.0082374738663033,4288060998
2024-02-03_02:04:22,1706925862761359,2299,525880760,1,0.0001509992409195,-2.24361355082e-05,1.43578430393e-05,-0.0025889526229345,-0.0003375562977487,0.0071624964137547,3111875124
2024-02-03_02:04:22,1706925862770858,2299,525880770,1,0.000138789749448,-5.38374682363e-05,2.71180407131e-05,-0.0021162646125191,-0.0007599395519261,0.0072317252268344,1983150029
2024-02-03_02:04:22,1706925862780754,2299,525880780,2,0.0002405272514875,-6.07295761719e-05,3.15159163402e-05,-0.0009089940264423,-0.0007256154356911,0.0201245912098202,3066471420
2024-02-03_02:04:22,1706925862790715,2299,525880790,1,9.26078224995e-05,4.3274989455e-06,-1.5306638583e-06,-0.0004452518789175,0.0003669921996552,0.0103746998978348,4023261122
2024-02-03_02:04:22,1706925862802257,2299,525880800,1,3.42135234095e-05,1.46138705269e-05,-1.7189292102e-06,-0.0008321337039008,0.0001116526813783,0.0091209707927828,3137709133
2024-02-03_02:04:22,1706925862811633,2299,525880810,1,-6.6548458918e-06,2.7140344573e-06,8.3811487515e-06,-0.0020955067733956,0.0019809284435237,0.0082592072135701,1380836841
2024-02-03_02:04:22,1706925862820844,2299,525880820,2,-0.0001326570732286,-3.53793578629e-05,2.39710919717e-05,-0.001047713728564,-0.0016347011897297,0.0140848442824779,2900139560
2024-02-03_02:04:22,1706925862831291,2299,525880830,1,-8.89349991315e-05,1.3842570672e-05,-1.28311189654e-05,0.0008895204380945,0.0012530191812462,0.0056635893003899,4113164469
2024-02-03_02:04:22,1706925862841340,2299,525880840,1,-0.0001582939073232,1.90638917918e-05,-1.87234482831e-05,5.92590203121e-05,0.0006321889713428,0.0021305426524291,3420763339
2024-02-03_02:04:22,1706925862851558,2299,525880850,1,-0.0001268667811419,-4.1768743241e-06,1.2273119167e-06,0.00053233352468,-6.59998384142e-05,-0.0014669101738845,3107083310
2024-02-03_02:04:22,1706925862861303,2299,525880860,2,-2.534982803e-05,1.84581682009e-05,1.47839965525e-05,0.0035740704608433,-0.0005715214415503,-0.0068552351083245,3670871334
2024-02-03_02:04:22,1706925862871290,2299,525880870,1,6.99506119117e-05,2.67673466785e-05,1.10131884329e-05,0.000112239963158,0.0004539242606055,0.000377866179509,3757262116
2024-02-03_02:04:22,1706925862881331,2299,525880880,1,3.58158022161e-05,5.798610433e-06,2.70390398285e-05,0.001235448808125,-0.0004032543797153,0.0011528853681838,2497539754
