,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,time_window,Receivetime,diff,Week,Seconds,InsStatus,PosType,Lalitude,Longitude,Height,Undulation,NorthVel,EastVel,UpVel,Roll,Pitch,Azimuth,Latstdev,LongStdev,HeightStdev,NorthVelStdev,EastVelStdev,up_vel_stdev,RollVelStdev,PitchVelStdev,AzimuthVelStdev,ExtSolStat,TimeSinceUpdate,CrcCheck
252,2024-02-03_02:04:39,1706925880 ,1706925879502100 ,1706925879500 ,100 ,1706925879502 ,2 ,2299,525897500,3,56,22.84217952,113.507882,4.874505138,-5.5,-3.490417635,-6.66705763,-0.275053472,0.974173198,-1.664153824,243.7523555,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,3050020473
253,2024-02-03_02:04:39,1706925880 ,1706925879601750 ,1706925879600 ,100 ,1706925879602 ,2 ,2299,525897600,3,56,22.84217636,113.5078755,4.848059941,-5.5,-3.50692819,-6.661137954,-0.233743753,0.892650559,-1.210659749,243.633498,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,4168518145
254,2024-02-03_02:04:39,1706925880 ,1706925879702130 ,1706925879700 ,100 ,1706925879702 ,2 ,2299,525897700,3,56,22.8421732,113.507869,4.828042073,-5.5,-3.482248466,-6.665270088,-0.123933742,1.04434039,-1.076837121,243.4696067,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,1944109398
255,2024-02-03_02:04:39,1706925880 ,1706925879801720 ,1706925879800 ,100 ,1706925879802 ,2 ,2299,525897800,3,56,22.84217004,113.5078625,4.819979257,-5.5,-3.513212065,-6.632232019,-0.030682513,1.067145243,-1.196534996,243.3229494,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,3392721704
256,2024-02-03_02:04:39,1706925880 ,1706925879901870 ,1706925879900 ,100 ,1706925879902 ,2 ,2299,525897900,3,56,22.84216685,113.5078561,4.815269406,-5.5,-3.529999141,-6.609827063,-0.054402428,1.100717814,-1.357190553,243.1959332,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,422566095
257,2024-02-03_02:04:40,1706925880 ,1706925880002290 ,1706925880000 ,100 ,1706925880002 ,2 ,2299,525898000,3,56,22.84216366,113.5078496,4.806677921,-5.5,-3.535084328,-6.591793018,-0.103416796,1.09236672,-1.37960215,243.0588195,0.036252875,0.036443129,0.031857602,0.017511629,0.017575366,0.009597302,0.026525047,0.026519084,0.10033381,0,0,876292194
258,2024-02-03_02:04:40,1706925880 ,1706925880101210 ,1706925880100 ,100 ,1706925880101 ,1 ,2299,525898100,3,56,22.84216046,113.5078432,4.794348099,-5.5,-3.552662686,-6.582066307,-0.122908987,1.112678903,-1.383860695,242.9199541,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467288,0.026445918,0.026438685,0.101359949,0,0,316988724
259,2024-02-03_02:04:40,1706925880 ,1706925880201760 ,1706925880200 ,100 ,1706925880202 ,2 ,2299,525898200,3,56,22.84215724,113.5078368,4.780873138,-5.5,-3.572537831,-6.575584261,-0.117324554,1.084903575,-1.388119198,242.7837187,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467288,0.026445918,0.026438685,0.101359949,0,0,3626248162
260,2024-02-03_02:04:40,1706925880 ,1706925880302240 ,1706925880300 ,100 ,1706925880302 ,2 ,2299,525898300,3,56,22.842154,113.5078304,4.768368455,-5.5,-3.586461655,-6.575699427,-0.115344764,1.100351701,-1.474836707,242.6454268,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,2068783840
261,2024-02-03_02:04:40,1706925880 ,1706925880401770 ,1706925880400 ,100 ,1706925880402 ,2 ,2299,525898400,3,56,22.84215075,113.507824,4.755720301,-5.5,-3.601816262,-6.577340453,-0.128646426,1.124072222,-1.5178113,242.5061417,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,2222830379
262,2024-02-03_02:04:40,1706925881 ,1706925880502850 ,1706925880500 ,100 ,1706925880503 ,3 ,2299,525898500,3,56,22.84214748,113.5078176,4.742496122,-5.5,-3.635413987,-6.582525788,-0.129385143,1.107562705,-1.492999048,242.3741651,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,2069004972
263,2024-02-03_02:04:40,1706925881 ,1706925880601740 ,1706925880600 ,100 ,1706925880602 ,2 ,2299,525898600,3,56,22.84214418,113.5078112,4.727891139,-5.5,-3.665157805,-6.592492083,-0.150028056,1.07624344,-1.432633563,242.2717364,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,4042012730
264,2024-02-03_02:04:40,1706925881 ,1706925880701860 ,1706925880700 ,100 ,1706925880702 ,2 ,2299,525898700,3,56,22.84214086,113.5078048,4.711740651,-5.5,-3.690022478,-6.611320578,-0.152698524,1.03691743,-1.307965703,242.1829156,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,3084701740
265,2024-02-03_02:04:40,1706925881 ,1706925880801780 ,1706925880800 ,100 ,1706925880802 ,2 ,2299,525898800,3,56,22.84213751,113.5077983,4.696867326,-5.5,-3.714782621,-6.638449466,-0.133860667,0.969653438,-1.267472233,242.0834691,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,3005834661
266,2024-02-03_02:04:40,1706925881 ,1706925880901700 ,1706925880900 ,100 ,1706925880902 ,2 ,2299,525898900,3,56,22.84213414,113.5077918,4.683552777,-5.5,-3.744284674,-6.662276727,-0.112766771,0.955018236,-1.314411222,242.0147454,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,2413693052
267,2024-02-03_02:04:41,1706925881 ,1706925881002470 ,1706925881000 ,100 ,1706925881002 ,2 ,2299,525899000,3,56,22.84213075,113.5077853,4.671898778,-5.5,-3.759588687,-6.689949525,-0.097253393,0.935192171,-1.389692494,241.9636425,0.036038917,0.036220007,0.031960938,0.017444113,0.0174946,0.010467289,0.026445918,0.026438685,0.101359949,0,0,4044340609
268,2024-02-03_02:04:41,1706925881 ,1706925881101680 ,1706925881100 ,100 ,1706925881102 ,2 ,2299,525899100,3,56,22.84212735,113.5077788,4.65987449,-5.5,-3.774202758,-6.717562075,-0.114732715,0.940336264,-1.431759159,241.8941295,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,164524332
269,2024-02-03_02:04:41,1706925881 ,1706925881201030 ,1706925881200 ,100 ,1706925881201 ,1 ,2299,525899200,3,56,22.84212392,113.5077723,4.646558837,-5.5,-3.803388611,-6.745182094,-0.141441492,0.943717429,-1.448511416,241.8312507,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,2100349894
270,2024-02-03_02:04:41,1706925881 ,1706925881301730 ,1706925881300 ,100 ,1706925881302 ,2 ,2299,525899300,3,56,22.84212048,113.5077657,4.629973265,-5.5,-3.807687383,-6.767838926,-0.17021348,1.106899856,-1.374807532,241.7740776,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,2257330294
271,2024-02-03_02:04:41,1706925881 ,1706925881401730 ,1706925881400 ,100 ,1706925881402 ,2 ,2299,525899400,3,56,22.84211703,113.5077591,4.613375654,-5.5,-3.820630338,-6.805898442,-0.147646102,1.354412496,-1.261775025,241.7144914,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,1211156919
272,2024-02-03_02:04:41,1706925882 ,1706925881502440 ,1706925881500 ,100 ,1706925881502 ,2 ,2299,525899500,3,56,22.84211356,113.5077524,4.599078014,-5.5,-3.851313898,-6.834613183,-0.125096961,1.551180551,-1.340888548,241.6746334,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,3812982795
273,2024-02-03_02:04:41,1706925882 ,1706925881601760 ,1706925881600 ,100 ,1706925881602 ,2 ,2299,525899600,3,56,22.84211006,113.5077458,4.585228138,-5.5,-3.911753443,-6.840477232,-0.130737691,1.431411853,-1.520714537,241.6517225,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,428804694
274,2024-02-03_02:04:41,1706925882 ,1706925881702230 ,1706925881700 ,100 ,1706925881702 ,2 ,2299,525899700,3,56,22.84210651,113.5077391,4.572404438,-5.5,-3.918497295,-6.879321316,-0.118258365,1.318428673,-1.766415384,241.6150236,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,3460900276
275,2024-02-03_02:04:41,1706925882 ,1706925881801790 ,1706925881800 ,100 ,1706925881802 ,2 ,2299,525899800,3,56,22.84210298,113.5077324,4.55793177,-5.5,-3.904607526,-6.929445601,-0.173098685,1.337718621,-1.870447335,241.5772335,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,4208711581
276,2024-02-03_02:04:41,1706925882 ,1706925881901740 ,1706925881900 ,100 ,1706925881902 ,2 ,2299,525899900,3,56,22.84209943,113.5077256,4.537422568,-5.5,-3.937479385,-6.942283853,-0.20707546,1.352777464,-1.750234114,241.5643023,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,2402838287
277,2024-02-03_02:04:42,1706925882 ,1706925882002350 ,1706925882000 ,100 ,1706925882002 ,2 ,2299,525900000,3,56,22.84209584,113.5077188,4.514182726,-5.5,-3.992371173,-6.964917001,-0.218982522,1.297424713,-1.523237471,241.5823737,0.035922904,0.03607985,0.03236099,0.017248182,0.017296355,0.011042281,0.026667729,0.026676165,0.102458514,0,0,2192632291
278,2024-02-03_02:04:42,1706925882 ,1706925882101320 ,1706925882100 ,100 ,1706925882101 ,1 ,2299,525900100,3,56,22.84209223,113.507712,4.492109687,-5.5,-3.999443358,-7.001648386,-0.195706765,1.278088637,-1.475034059,241.5845958,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,1739730794
279,2024-02-03_02:04:42,1706925882 ,1706925882201760 ,1706925882200 ,100 ,1706925882202 ,2 ,2299,525900200,3,56,22.8420886,113.5077052,4.474038525,-5.5,-4.019248282,-7.042382202,-0.156156772,1.21017386,-1.495557433,241.5745344,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,49187918
280,2024-02-03_02:04:42,1706925882 ,1706925882302270 ,1706925882300 ,100 ,1706925882302 ,2 ,2299,525900300,3,56,22.84208496,113.5076983,4.458235667,-5.5,-4.036459121,-7.080748754,-0.12820948,1.17021284,-1.580292498,241.5716939,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,3360659987
281,2024-02-03_02:04:42,1706925882 ,1706925882401870 ,1706925882400 ,100 ,1706925882402 ,2 ,2299,525900400,3,56,22.8420813,113.5076914,4.442516906,-5.5,-4.047585051,-7.116588652,-0.162175133,1.263815589,-1.722843391,241.5574825,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,3297017093
282,2024-02-03_02:04:42,1706925883 ,1706925882502280 ,1706925882500 ,100 ,1706925882502 ,2 ,2299,525900500,3,56,22.84207764,113.5076845,4.423284243,-5.5,-4.058200979,-7.147657676,-0.18747884,1.414554343,-1.786998447,241.5427449,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,1938591075
283,2024-02-03_02:04:42,1706925883 ,1706925882601760 ,1706925882600 ,100 ,1706925882602 ,2 ,2299,525900600,3,56,22.84207395,113.5076775,4.403714913,-5.5,-4.095888636,-7.171421503,-0.189170908,1.382343788,-1.870513183,241.5117596,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,3074404670
284,2024-02-03_02:04:42,1706925883 ,1706925882701750 ,1706925882700 ,100 ,1706925882702 ,2 ,2299,525900700,3,56,22.84207024,113.5076705,4.381620397,-5.5,-4.137896004,-7.185980357,-0.222844812,1.213994013,-1.780080408,241.4806706,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,4117288872
285,2024-02-03_02:04:42,1706925883 ,1706925882801710 ,1706925882800 ,100 ,1706925882802 ,2 ,2299,525900800,3,56,22.84206649,113.5076635,4.358247168,-5.5,-4.140851219,-7.224637776,-0.215502087,1.206396046,-1.616035982,241.4312707,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,927695475
286,2024-02-03_02:04:42,1706925883 ,1706925882901380 ,1706925882900 ,100 ,1706925882901 ,1 ,2299,525900900,3,56,22.84206274,113.5076564,4.335476053,-5.5,-4.164989413,-7.262367637,-0.237165294,1.241117902,-1.535320809,241.3583786,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,147173064
287,2024-02-03_02:04:42,1706925883 ,1706925883002280 ,1706925883000 ,100 ,1706925883002 ,2 ,2299,525901000,3,56,22.84205896,113.5076493,4.31349809,-5.5,-4.197376399,-7.273621151,-0.170170375,1.266288353,-1.407109399,241.3427414,0.035817966,0.035950724,0.032843493,0.017177045,0.017219542,0.011382749,0.027971623,0.027968075,0.10380996,0,0,2810294869
288,2024-02-03_02:04:43,1706925883 ,1706925883101670 ,1706925883100 ,100 ,1706925883102 ,2 ,2299,525901100,3,56,22.84205515,113.5076422,4.29892559,-5.5,-4.224299348,-7.317459314,-0.141225419,1.203383614,-1.456454099,241.2991103,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.01158258,0.0300775,0.030103685,0.105391987,0,0,2208782831
289,2024-02-03_02:04:43,1706925883 ,1706925883201040 ,1706925883200 ,100 ,1706925883201 ,1 ,2299,525901200,3,56,22.84205131,113.5076351,4.281542519,-5.5,-4.250458356,-7.348368156,-0.169881045,1.140201035,-1.451727831,241.2567156,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.01158258,0.0300775,0.030103685,0.105391987,0,0,4078256832
290,2024-02-03_02:04:43,1706925883 ,1706925883301780 ,1706925883300 ,100 ,1706925883302 ,2 ,2299,525901300,3,56,22.84204745,113.5076279,4.264409403,-5.5,-4.267376079,-7.385580807,-0.160264504,1.192654701,-1.497323821,241.2124176,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.01158258,0.0300775,0.030103685,0.105391987,0,0,2600424456
291,2024-02-03_02:04:43,1706925883 ,1706925883401770 ,1706925883400 ,100 ,1706925883402 ,2 ,2299,525901400,3,56,22.84204358,113.5076207,4.247354846,-5.5,-4.295777948,-7.413989523,-0.166990681,1.220219158,-1.454707149,241.1635436,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.01158258,0.0300775,0.030103685,0.105391987,0,0,3078987307
292,2024-02-03_02:04:43,1706925884 ,1706925883502410 ,1706925883500 ,100 ,1706925883502 ,2 ,2299,525901500,3,56,22.84203968,113.5076135,4.229413588,-5.5,-4.324085391,-7.436983421,-0.181019465,1.222158548,-1.33706598,241.1351074,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,851171257
293,2024-02-03_02:04:43,1706925884 ,1706925883601890 ,1706925883600 ,100 ,1706925883602 ,2 ,2299,525901600,3,56,22.84203576,113.5076062,4.210951029,-5.5,-4.34521716,-7.462261911,-0.171873594,1.239584427,-1.166736626,241.1169195,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,2210214754
294,2024-02-03_02:04:43,1706925884 ,1706925883702030 ,1706925883700 ,100 ,1706925883702 ,2 ,2299,525901700,3,56,22.84203182,113.5075989,4.194990067,-5.5,-4.369177358,-7.49678191,-0.133868783,1.182820008,-1.104822493,241.1036211,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,878392631
295,2024-02-03_02:04:43,1706925884 ,1706925883801730 ,1706925883800 ,100 ,1706925883802 ,2 ,2299,525901800,3,56,22.84202786,113.5075916,4.181169502,-5.5,-4.39098649,-7.524467302,-0.116947047,1.137512786,-1.082077098,241.1044999,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,620560258
296,2024-02-03_02:04:43,1706925884 ,1706925883901810 ,1706925883900 ,100 ,1706925883902 ,2 ,2299,525901900,3,56,22.84202389,113.5075843,4.16957149,-5.5,-4.395603882,-7.55211152,-0.103896267,1.099707635,-1.114305697,241.1032044,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,2202248384
297,2024-02-03_02:04:44,1706925884 ,1706925884002320 ,1706925884000 ,100 ,1706925884002 ,2 ,2299,525902000,3,56,22.84201991,113.5075769,4.15844805,-5.5,-4.414792739,-7.579765032,-0.110049707,1.042242813,-1.148311428,241.10732,0.035758022,0.035866134,0.033223074,0.017479636,0.017514072,0.011582579,0.0300775,0.030103685,0.105391987,0,0,2594155457
298,2024-02-03_02:04:44,1706925884 ,1706925884101130 ,1706925884100 ,100 ,1706925884101 ,1 ,2299,525902100,3,56,22.8420159,113.5075695,4.145295564,-5.5,-4.428436494,-7.609618121,-0.124301534,1.047351551,-1.143140852,241.1210618,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2106600562
299,2024-02-03_02:04:44,1706925884 ,1706925884201710 ,1706925884200 ,100 ,1706925884202 ,2 ,2299,525902200,3,56,22.84201189,113.5075621,4.131782699,-5.5,-4.446084213,-7.636760531,-0.121996227,0.961755306,-1.167497595,241.1284445,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,701826276
300,2024-02-03_02:04:44,1706925884 ,1706925884301690 ,1706925884300 ,100 ,1706925884302 ,2 ,2299,525902300,3,56,22.84200786,113.5075546,4.118089588,-5.5,-4.462387913,-7.643392695,-0.129616619,0.847717698,-1.272394203,241.1516263,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2114167289
301,2024-02-03_02:04:44,1706925884 ,1706925884401740 ,1706925884400 ,100 ,1706925884402 ,2 ,2299,525902400,3,56,22.84200382,113.5075472,4.104535061,-5.5,-4.454974987,-7.668987947,-0.120722392,0.809959212,-1.377702872,241.1705386,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2036324235
302,2024-02-03_02:04:44,1706925885 ,1706925884502210 ,1706925884500 ,100 ,1706925884502 ,2 ,2299,525902500,3,56,22.84199979,113.5075397,4.08997269,-5.5,-4.450186318,-7.67752645,-0.146087767,0.844313932,-1.425460337,241.1932217,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,1412347791
303,2024-02-03_02:04:44,1706925885 ,1706925884601150 ,1706925884600 ,100 ,1706925884601 ,1 ,2299,525902600,3,56,22.84199576,113.5075322,4.072942498,-5.5,-4.45707616,-7.683643713,-0.167154392,0.702875672,-1.423392718,241.2426877,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,3247272061
304,2024-02-03_02:04:44,1706925885 ,1706925884701770 ,1706925884700 ,100 ,1706925884702 ,2 ,2299,525902700,3,56,22.84199172,113.5075247,4.055580511,-5.5,-4.464239547,-7.690316062,-0.168604871,0.509521572,-1.430257875,241.2771193,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,3216701725
305,2024-02-03_02:04:44,1706925885 ,1706925884801810 ,1706925884800 ,100 ,1706925884802 ,2 ,2299,525902800,3,56,22.84198768,113.5075172,4.039146454,-5.5,-4.447665537,-7.717146122,-0.152408956,0.665386417,-1.703832373,241.3541918,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2076239997
306,2024-02-03_02:04:44,1706925885 ,1706925884901260 ,1706925884900 ,100 ,1706925884901 ,1 ,2299,525902900,3,56,22.84198367,113.5075097,4.020655832,-5.5,-4.434434424,-7.745986493,-0.179212538,0.817682948,-2.092150789,241.4207456,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2950115482
307,2024-02-03_02:04:44,1706925885 ,1706925885002300 ,1706925885000 ,100 ,1706925885002 ,2 ,2299,525903000,3,56,22.84197965,113.5075022,4.001776407,-5.5,-4.460175387,-7.740795601,-0.200250682,0.752309062,-2.475413864,241.5038095,0.03578208,0.0358526,0.033473324,0.018013837,0.01804382,0.011604768,0.032074291,0.032117002,0.106970698,0,0,2366471309
308,2024-02-03_02:04:45,1706925885 ,1706925885101710 ,1706925885100 ,100 ,1706925885102 ,2 ,2299,525903100,3,56,22.84197562,113.5074946,3.973390738,-5.5,-4.433895847,-7.769450098,-0.349710464,0.950627434,-2.515648586,241.6005266,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,2328775838
309,2024-02-03_02:04:45,1706925885 ,1706925885201020 ,1706925885200 ,100 ,1706925885201 ,1 ,2299,525903200,3,56,22.84197163,113.507487,3.935369907,-5.5,-4.392143306,-7.806415861,-0.35328387,1.285531442,-2.343780947,241.6569429,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,3256472302
310,2024-02-03_02:04:45,1706925885 ,1706925885301790 ,1706925885300 ,100 ,1706925885302 ,2 ,2299,525903300,3,56,22.84196764,113.5074794,3.90015245,-5.5,-4.426353704,-7.805610697,-0.317801763,1.259437509,-2.088997167,241.7404607,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,1928459143
311,2024-02-03_02:04:45,1706925885 ,1706925885401830 ,1706925885400 ,100 ,1706925885402 ,2 ,2299,525903400,3,56,22.84196363,113.5074718,3.869937677,-5.5,-4.427284374,-7.825650683,-0.293655507,1.321771621,-1.882984693,241.8589801,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,2389502086
312,2024-02-03_02:04:45,1706925886 ,1706925885502440 ,1706925885500 ,100 ,1706925885502 ,2 ,2299,525903500,3,56,22.84195963,113.5074642,3.84064333,-5.5,-4.402327433,-7.862914872,-0.256095587,1.427623203,-1.711507987,241.9451014,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,3242949681
313,2024-02-03_02:04:45,1706925886 ,1706925885601850 ,1706925885600 ,100 ,1706925885602 ,2 ,2299,525903600,3,56,22.84195565,113.5074565,3.818187598,-5.5,-4.40648106,-7.866842578,-0.190208006,1.383876626,-1.706737478,242.0707386,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,3516201810
314,2024-02-03_02:04:45,1706925886 ,1706925885702180 ,1706925885700 ,100 ,1706925885702 ,2 ,2299,525903700,3,56,22.84195167,113.5074488,3.798690278,-5.5,-4.390556434,-7.890404895,-0.190341563,1.421887448,-1.665306091,242.1712384,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,1313297614
315,2024-02-03_02:04:45,1706925886 ,1706925885801780 ,1706925885800 ,100 ,1706925885802 ,2 ,2299,525903800,3,56,22.8419477,113.5074411,3.777617572,-5.5,-4.373848673,-7.903952734,-0.211627553,1.473255557,-1.570891533,242.2586728,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,3766709132
316,2024-02-03_02:04:45,1706925886 ,1706925885901720 ,1706925885900 ,100 ,1706925885902 ,2 ,2299,525903900,3,56,22.84194375,113.5074334,3.755486268,-5.5,-4.370545771,-7.914272917,-0.207026158,1.553346769,-1.440023914,242.374968,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,4249043914
317,2024-02-03_02:04:45,1706925886 ,1706925886002270 ,1706925886000 ,100 ,1706925886002 ,2 ,2299,525904000,3,56,22.8419398,113.5074257,3.736481495,-5.5,-4.359517504,-7.928760584,-0.168580546,1.587715345,-1.364644173,242.5004633,0.035900868,0.035954129,0.033577923,0.018616015,0.018621126,0.011510352,0.032903954,0.033039615,0.108248487,0,0,1137023816
318,2024-02-03_02:04:46,1706925886 ,1706925886101770 ,1706925886100 ,100 ,1706925886102 ,2 ,2299,525904100,3,56,22.84193585,113.507418,3.719033543,-5.5,-4.346935504,-7.93921305,-0.164579117,1.594228251,-1.293345326,242.6302255,0.036136292,0.036170766,0.033627622,0.019323058,0.019302513,0.011719165,0.032826975,0.032954931,0.109335706,0,0,4148743228
319,2024-02-03_02:04:46,1706925886 ,1706925886201710 ,1706925886200 ,100 ,1706925886202 ,2 ,2299,525904200,3,56,22.84193192,113.5074102,3.702542327,-5.5,-4.325626314,-7.956652455,-0.142849751,1.601306105,-1.213705114,242.7479864,0.036136292,0.036170766,0.033627622,0.019323058,0.019302513,0.011719165,0.032826975,0.032954931,0.109335706,0,0,675248064
320,2024-02-03_02:04:46,1706925886 ,1706925886301270 ,1706925886300 ,100 ,1706925886301 ,1 ,2299,525904300,3,56,22.84192801,113.5074025,3.687307616,-5.5,-4.313900089,-7.967404215,-0.137180676,1.58119504,-1.209096006,242.8486369,0.036136292,0.036170766,0.033627622,0.019323058,0.019302513,0.011719165,0.032826975,0.032954931,0.109335706,0,0,2770514588
321,2024-02-03_02:04:46,1706925886 ,1706925886401760 ,1706925886400 ,100 ,1706925886402 ,2 ,2299,525904400,3,56,22.84192411,113.5073947,3.672885023,-5.5,-4.300204917,-7.970457888,-0.13009646,1.565440946,-1.177654371,242.9591823,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,1119593372
322,2024-02-03_02:04:46,1706925887 ,1706925886503260 ,1706925886500 ,100 ,1706925886503 ,3 ,2299,525904500,3,56,22.84192022,113.5073869,3.65957658,-5.5,-4.292065542,-7.981963675,-0.118460381,1.494039688,-1.173048865,243.0629419,0.036136292,0.036170769,0.033627618,0.019323058,0.019302513,0.011719164,0.032826975,0.032954931,0.109335706,0,0,3092389254
