,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
3255,2024-02-03_02:04:46,1706925887 ,1706925886511383,1706925886510 ,1706925886511 ,2299,525904510,1,-5.96E-05,-8.81E-05,-0.000140033,-0.000730142,-9.19E-06,0.000318135,2051166806
3256,2024-02-03_02:04:46,1706925887 ,1706925886521272,1706925886520 ,1706925886521 ,2299,525904520,1,-7.35E-05,-0.00011243,-0.000123135,0.000314163,0.000108613,-0.000624829,1682092699
3257,2024-02-03_02:04:46,1706925887 ,1706925886531470,1706925886530 ,1706925886531 ,2299,525904530,1,-3.99E-05,-0.000105767,-0.00011986,0.00209653,-0.001199001,-0.001172833,2431163890
3258,2024-02-03_02:04:46,1706925887 ,1706925886541301,1706925886540 ,1706925886541 ,2299,525904540,2,-5.39E-05,-0.000120138,-0.000282313,0.00332816,0.001165034,-0.000668021,2162429201
3259,2024-02-03_02:04:46,1706925887 ,1706925886551380,1706925886550 ,1706925886551 ,2299,525904550,1,-3.87E-05,-7.65E-05,-0.000139283,-0.000360161,0.000120341,-0.000891494,3872291474
3260,2024-02-03_02:04:46,1706925887 ,1706925886561594,1706925886560 ,1706925886562 ,2299,525904560,1,-6.47E-05,-0.000109672,-0.000131233,0.000484749,0.000808662,-0.001035456,1132715387
3261,2024-02-03_02:04:46,1706925887 ,1706925886570808,1706925886570 ,1706925886571 ,2299,525904570,1,-7.28E-05,-0.000148922,-0.000114834,0.000792825,-0.00087682,-0.00216134,2556085216
3262,2024-02-03_02:04:46,1706925887 ,1706925886580725,1706925886580 ,1706925886581 ,2299,525904580,2,-7.10E-05,-0.000324597,-0.00024118,0.002036375,0.000351999,-0.002768451,3719558668
3263,2024-02-03_02:04:46,1706925887 ,1706925886591250,1706925886590 ,1706925886591 ,2299,525904590,1,-2.96E-05,-0.000166243,-0.000117869,0.001030694,-0.000461298,-0.002080862,521523573
3264,2024-02-03_02:04:46,1706925887 ,1706925886602276,1706925886600 ,1706925886602 ,2299,525904600,1,7.8715995226e-06,-0.000152354,-0.00012459,0.001099977,0.000438432,-0.000406779,327493017
3265,2024-02-03_02:04:46,1706925887 ,1706925886611504,1706925886610 ,1706925886612 ,2299,525904610,1,1.63235403299e-05,-0.000145346,-0.000123453,0.000353483,-0.000476563,-0.000174616,1270739086
3266,2024-02-03_02:04:46,1706925887 ,1706925886621646,1706925886620 ,1706925886622 ,2299,525904620,2,-8.47E-06,-0.000357738,-0.000209783,0.000241947,0.000189085,-0.001550631,4217574100
3267,2024-02-03_02:04:46,1706925887 ,1706925886631278,1706925886630 ,1706925886631 ,2299,525904630,1,3.23423338729e-05,-0.000185225,-0.000100251,0.000607489,6.72412185642e-05,0.00093219,3369281093
3268,2024-02-03_02:04:46,1706925887 ,1706925886641316,1706925886640 ,1706925886641 ,2299,525904640,1,-7.41E-06,-0.000161514,-9.96E-05,0.001297042,-0.000382328,0.000140029,3780602323
3269,2024-02-03_02:04:46,1706925887 ,1706925886651489,1706925886650 ,1706925886651 ,2299,525904650,1,6.0973417064e-06,-0.000138956,-9.87E-05,0.00079296,0.001187222,0.000681915,543447998
3270,2024-02-03_02:04:46,1706925887 ,1706925886661254,1706925886660 ,1706925886661 ,2299,525904660,2,-2.50E-05,-0.000262464,-0.00019735,0.000218042,-0.000365618,0.002392196,1882031782
3271,2024-02-03_02:04:46,1706925887 ,1706925886671311,1706925886670 ,1706925886671 ,2299,525904670,1,1.3923810576999998e-05,-0.000153117,-9.22E-05,-0.000188277,0.000925069,0.001926147,3887946041
3272,2024-02-03_02:04:46,1706925887 ,1706925886681258,1706925886680 ,1706925886681 ,2299,525904680,1,-4.06E-05,-0.000188084,-7.68E-05,0.000282846,-2.71E-05,0.00217596,2021440839
3273,2024-02-03_02:04:46,1706925887 ,1706925886691582,1706925886690 ,1706925886692 ,2299,525904690,1,-6.65E-05,-0.000207379,-7.06E-05,0.001467823,-0.000673416,0.001496098,1036969740
3274,2024-02-03_02:04:46,1706925887 ,1706925886702126,1706925886700 ,1706925886702 ,2299,525904700,2,-9.26E-05,-0.000378928,-0.000165916,0.003957643,-0.000450904,0.004447203,502384924
3275,2024-02-03_02:04:46,1706925887 ,1706925886711339,1706925886710 ,1706925886711 ,2299,525904710,1,-6.38E-05,-0.000160259,-7.93E-05,0.000208184,-0.000221287,0.001759787,527010473
3276,2024-02-03_02:04:46,1706925887 ,1706925886721351,1706925886720 ,1706925886721 ,2299,525904720,1,-7.75E-05,-0.000159644,-6.40E-05,-0.000402427,-0.000162919,0.001685673,256722744
3277,2024-02-03_02:04:46,1706925887 ,1706925886731523,1706925886730 ,1706925886732 ,2299,525904730,1,-0.00010758,-0.000156377,-5.47E-05,0.000489328,0.000823722,0.00071794,2824135084
3278,2024-02-03_02:04:46,1706925887 ,1706925886740594,1706925886740 ,1706925886741 ,2299,525904740,2,-0.000117035,-0.000214273,-0.000118853,0.002828312,-0.001521612,-0.004144956,9486921
3279,2024-02-03_02:04:46,1706925887 ,1706925886751106,1706925886750 ,1706925886751 ,2299,525904750,1,-1.41E-06,-7.28E-05,-5.87E-05,0.001067701,0.000459928,-0.0001436,110746725
3280,2024-02-03_02:04:46,1706925887 ,1706925886760638,1706925886760 ,1706925886761 ,2299,525904760,1,-4.38E-05,-3.71E-05,-6.36E-05,5.81026153577e-05,-0.001212887,-0.001050925,3137565958
3281,2024-02-03_02:04:46,1706925887 ,1706925886770832,1706925886770 ,1706925886771 ,2299,525904770,1,2.60779912549e-05,-1.94E-05,-6.60E-05,7.83123050771e-05,0.000500092,-0.001159087,2427147766
3282,2024-02-03_02:04:46,1706925887 ,1706925886780730,1706925886780 ,1706925886781 ,2299,525904780,1,9.442571063e-07,-3.41E-05,-5.25E-05,0.000504696,-2.94E-05,-0.002571623,2104523080
3283,2024-02-03_02:04:46,1706925887 ,1706925886790594,1706925886790 ,1706925886791 ,2299,525904790,2,0.00010543,-7.56E-05,-8.30E-05,0.003924231,-0.000994598,-0.005511093,1933851087
3284,2024-02-03_02:04:46,1706925887 ,1706925886802260,1706925886800 ,1706925886802 ,2299,525904800,1,7.56168775147e-05,-3.18E-07,-5.08E-05,0.002532644,0.000903492,-0.000263662,3454468588
3285,2024-02-03_02:04:46,1706925887 ,1706925886811337,1706925886810 ,1706925886811 ,2299,525904810,1,7.1400358614e-05,2.030575526e-07,-4.04E-05,0.000667387,0.000954238,-5.37E-05,1635370900
3286,2024-02-03_02:04:46,1706925887 ,1706925886821283,1706925886820 ,1706925886821 ,2299,525904820,2,0.000135358,-6.09E-05,-3.11E-05,0.000753219,-0.000652533,-0.003415471,4108805952
3287,2024-02-03_02:04:46,1706925887 ,1706925886831551,1706925886830 ,1706925886832 ,2299,525904830,1,0.000103843,-2.38E-05,-1.06E-05,0.002040678,-0.000739546,-0.001096604,571354821
3288,2024-02-03_02:04:46,1706925887 ,1706925886841437,1706925886840 ,1706925886841 ,2299,525904840,1,0.000122986,-9.15E-06,-9.65E-06,0.002170137,0.000109108,-7.61E-05,2921687040
3289,2024-02-03_02:04:46,1706925887 ,1706925886851579,1706925886850 ,1706925886852 ,2299,525904850,1,9.17891345015e-05,-2.38E-06,-4.35E-06,0.00073556,-0.000239226,0.001248696,216627832
3290,2024-02-03_02:04:46,1706925887 ,1706925886861343,1706925886860 ,1706925886861 ,2299,525904860,2,0.000185636,1.25357250923e-05,7.191383112000001e-06,0.00072714,0.001001644,-0.000881321,2717956911
3291,2024-02-03_02:04:46,1706925887 ,1706925886870859,1706925886870 ,1706925886871 ,2299,525904870,1,7.58228824153e-05,-2.24E-05,2.69849953196e-05,0.0002074,-0.001014956,-0.001160723,2464840607
3292,2024-02-03_02:04:46,1706925887 ,1706925886880750,1706925886880 ,1706925886881 ,2299,525904880,1,0.000112121,-4.71E-05,3.82506581783e-05,0.000211822,0.000640969,0.000404469,3198091544
3293,2024-02-03_02:04:46,1706925887 ,1706925886891683,1706925886890 ,1706925886892 ,2299,525904890,1,9.96616225401e-05,-3.60E-05,3.52699430772e-05,0.001506453,-0.000584709,-0.000222451,1765963506
3294,2024-02-03_02:04:46,1706925887 ,1706925886901678,1706925886900 ,1706925886902 ,2299,525904900,2,0.000235832,-4.06E-05,6.93601776649e-05,0.001108546,-0.00013889,0.000295131,854128934
3295,2024-02-03_02:04:46,1706925887 ,1706925886910673,1706925886910 ,1706925886911 ,2299,525904910,1,0.000117374,-2.46E-05,4.64534663275e-05,-0.000644686,-0.000657272,9.39689347594e-05,1519628411
3296,2024-02-03_02:04:46,1706925887 ,1706925886920594,1706925886920 ,1706925886921 ,2299,525904920,1,0.000146591,-3.12E-05,5.00568956798e-05,-0.000117199,0.000700409,0.000893512,3532567574
3297,2024-02-03_02:04:46,1706925887 ,1706925886930644,1706925886930 ,1706925886931 ,2299,525904930,1,0.000129271,-3.89E-05,5.34564901876e-05,-0.000571725,0.000400714,0.001989564,11285633
3298,2024-02-03_02:04:46,1706925887 ,1706925886940756,1706925886940 ,1706925886941 ,2299,525904940,1,4.20546221714e-05,-5.44E-05,7.82852081514e-05,-0.000835297,0.000285447,0.001052712,2234430174
3299,2024-02-03_02:04:46,1706925887 ,1706925886950754,1706925886950 ,1706925886951 ,2299,525904950,2,0.00017947,-6.32E-05,0.00015568,0.000925184,-0.001707802,-0.000122312,1944987971
3300,2024-02-03_02:04:46,1706925887 ,1706925886961605,1706925886960 ,1706925886962 ,2299,525904960,1,0.000101551,1.34393744283e-05,5.97828646036e-05,-0.001342114,0.000380128,0.001468354,1697580488
3301,2024-02-03_02:04:46,1706925887 ,1706925886971497,1706925886970 ,1706925886971 ,2299,525904970,1,0.000101931,-4.36E-07,6.88212389045e-05,-0.001888108,-0.001127177,-0.002013113,4280117464
3302,2024-02-03_02:04:46,1706925887 ,1706925886981427,1706925886980 ,1706925886981 ,2299,525904980,2,0.000217137,-0.000200854,0.000170205,-0.005006916,0.004631856,-0.002321251,2719533787
3303,2024-02-03_02:04:46,1706925887 ,1706925886991466,1706925886990 ,1706925886991 ,2299,525904990,1,4.11873944315e-05,-0.00015742,9.03174460889e-05,-7.83E-05,0.000820671,-0.000973473,1567571788
3304,2024-02-03_02:04:47,1706925887 ,1706925887003647,1706925887000 ,1706925887004 ,2299,525905000,1,0.000111121,-0.000161744,0.000104374,0.001566999,-0.001270267,-0.000707952,1888325254
3305,2024-02-03_02:04:47,1706925887 ,1706925887011516,1706925887010 ,1706925887012 ,2299,525905010,1,9.87433930571e-05,-0.000102898,0.000102198,0.001077146,-7.58E-05,0.00040314,2281300915
3306,2024-02-03_02:04:47,1706925887 ,1706925887021334,1706925887020 ,1706925887021 ,2299,525905020,2,3.59829589374e-05,-7.43E-05,0.000212859,-0.000571057,-0.001371131,-0.00120779,3316326618
3307,2024-02-03_02:04:47,1706925887 ,1706925887030769,1706925887030 ,1706925887031 ,2299,525905030,1,1.39339802786e-05,2.24249313145e-05,0.000105843,5.38279829284e-05,-0.003030741,0.000556433,2539828577
3308,2024-02-03_02:04:47,1706925887 ,1706925887041354,1706925887040 ,1706925887041 ,2299,525905040,1,8.33851456976e-05,5.65582831223e-05,9.89502277395e-05,-0.001487598,-0.000515241,0.002535608,4243586053
3309,2024-02-03_02:04:47,1706925887 ,1706925887050565,1706925887050 ,1706925887051 ,2299,525905050,1,2.7219929733000004e-05,5.38470631803e-05,0.000109054,-0.00403868,-0.000708217,0.000829625,3353149415
3310,2024-02-03_02:04:47,1706925887 ,1706925887061246,1706925887060 ,1706925887061 ,2299,525905060,2,0.000100759,0.000122977,0.000216189,-0.001071672,0.001784569,0.001499037,1641934253
3311,2024-02-03_02:04:47,1706925887 ,1706925887070815,1706925887070 ,1706925887071 ,2299,525905070,1,0.000154035,8.23312043465e-05,0.000102673,0.00048842,0.000557083,0.002200701,3194378583
3312,2024-02-03_02:04:47,1706925887 ,1706925887081298,1706925887080 ,1706925887081 ,2299,525905080,1,0.000133044,8.01648455719e-05,0.000105997,-0.00086082,0.002947736,0.006482266,4099369768
3313,2024-02-03_02:04:47,1706925887 ,1706925887091479,1706925887090 ,1706925887091 ,2299,525905090,1,3.1635668433e-06,8.78740946967e-05,0.000110736,-0.001082662,0.00150377,0.004721142,3517336319
3314,2024-02-03_02:04:47,1706925887 ,1706925887102412,1706925887100 ,1706925887102 ,2299,525905100,2,-0.000234015,0.00016122,0.000236923,-0.002108435,-0.00038445,0.006986029,3220281285
3315,2024-02-03_02:04:47,1706925887 ,1706925887110562,1706925887110 ,1706925887111 ,2299,525905110,1,-0.000200755,9.68823918439e-05,0.000127208,0.000364056,0.000754167,0.003617475,995258842
3316,2024-02-03_02:04:47,1706925887 ,1706925887121291,1706925887120 ,1706925887121 ,2299,525905120,1,-0.00026144,0.000136374,0.000122129,0.000536258,-0.000396065,0.000529722,1636553052
3317,2024-02-03_02:04:47,1706925887 ,1706925887131295,1706925887130 ,1706925887131 ,2299,525905130,1,-0.000234981,0.000149896,0.000110921,-0.001695551,-0.001500764,0.000649388,2961012881
3318,2024-02-03_02:04:47,1706925887 ,1706925887141249,1706925887140 ,1706925887141 ,2299,525905140,2,-0.000414505,0.000245706,0.000218833,-0.003385244,0.000848357,0.003798886,1708507602
3319,2024-02-03_02:04:47,1706925887 ,1706925887151316,1706925887150 ,1706925887151 ,2299,525905150,1,-0.000185264,8.7904464021e-05,0.000112379,-0.001396897,3.98574809744e-05,2.28150105004e-05,938842638
3320,2024-02-03_02:04:47,1706925887 ,1706925887161343,1706925887160 ,1706925887161 ,2299,525905160,1,-0.000225193,7.28983686091e-05,0.000121231,5.61608097005e-05,0.000106506,-0.000508085,1176175526
3321,2024-02-03_02:04:47,1706925887 ,1706925887171547,1706925887170 ,1706925887172 ,2299,525905170,1,-0.000203518,8.33610067174e-05,0.000116635,0.000390069,-0.000596883,-0.000478362,3023329656
3322,2024-02-03_02:04:47,1706925887 ,1706925887180863,1706925887180 ,1706925887181 ,2299,525905180,2,-0.0004039,0.00019398,0.000209965,-0.002252314,0.001337366,0.001787221,2997512665
3323,2024-02-03_02:04:47,1706925887 ,1706925887190558,1706925887190 ,1706925887191 ,2299,525905190,1,-0.000264897,5.51141620585e-05,0.000117784,-0.001623603,0.000587952,0.001640603,4239061760
3324,2024-02-03_02:04:47,1706925887 ,1706925887201392,1706925887200 ,1706925887201 ,2299,525905200,1,-0.000305353,2.05184467114e-05,0.000132671,-0.000906333,-0.001089058,0.000345922,415233952
3325,2024-02-03_02:04:47,1706925887 ,1706925887211599,1706925887210 ,1706925887212 ,2299,525905210,1,-0.000293414,1.96018190393e-05,0.00013388,-0.00018499,-0.001060941,-0.000242833,705603581
3326,2024-02-03_02:04:47,1706925887 ,1706925887220904,1706925887220 ,1706925887221 ,2299,525905220,2,-0.000436043,0.000103172,0.000234648,-0.001101173,-0.002891219,-0.000932988,3488086687
3327,2024-02-03_02:04:47,1706925887 ,1706925887230740,1706925887230 ,1706925887231 ,2299,525905230,1,-0.00019196,5.74732454046e-05,0.000114392,-0.001309857,-0.00070414,0.000774517,2101662439
3328,2024-02-03_02:04:47,1706925887 ,1706925887241392,1706925887240 ,1706925887241 ,2299,525905240,1,-0.00021556,4.71388254467e-05,0.000115669,-0.001821323,-0.000472142,0.001261209,1934325108
3329,2024-02-03_02:04:47,1706925887 ,1706925887250608,1706925887250 ,1706925887251 ,2299,525905250,1,-0.00020411,1.65174958215e-05,0.000125966,-0.001761881,-0.001988255,-2.07E-05,1568664662
3330,2024-02-03_02:04:47,1706925887 ,1706925887261355,1706925887260 ,1706925887261 ,2299,525905260,2,-0.000382974,2.8198391969e-06,0.000248012,-0.002001308,-0.002260698,0.002230244,1639420777
3331,2024-02-03_02:04:47,1706925887 ,1706925887270812,1706925887270 ,1706925887271 ,2299,525905270,1,-0.000214197,2.009995509e-07,0.00011929,-0.001041302,-0.000838141,0.000729513,2281098739
3332,2024-02-03_02:04:47,1706925887 ,1706925887281276,1706925887280 ,1706925887281 ,2299,525905280,1,-0.000252323,-2.79E-07,0.000121927,-0.002430117,-0.002530387,-0.000755292,1327637574
3333,2024-02-03_02:04:47,1706925887 ,1706925887291462,1706925887290 ,1706925887291 ,2299,525905290,1,-0.000169576,-4.31E-05,0.000119971,-0.002461519,6.49701516757e-05,0.001006111,4202960487
3334,2024-02-03_02:04:47,1706925887 ,1706925887302268,1706925887300 ,1706925887302 ,2299,525905300,2,-0.00054892,-0.000164964,0.000247635,-0.004854887,0.003155378,-0.016623711,1720831428
3335,2024-02-03_02:04:47,1706925887 ,1706925887311299,1706925887310 ,1706925887311 ,2299,525905310,1,-8.71E-05,-0.000126527,0.000156427,0.002090766,-0.00393646,-0.016084204,1964161577
3336,2024-02-03_02:04:47,1706925887 ,1706925887320782,1706925887320 ,1706925887321 ,2299,525905320,1,1.92388008653e-05,3.08602707877e-05,9.06495845565e-05,0.002195171,0.000446931,-0.004769473,3175525527
3337,2024-02-03_02:04:47,1706925887 ,1706925887331534,1706925887330 ,1706925887332 ,2299,525905330,1,3.67400448344e-05,9.91929503868e-05,5.87356465877e-05,-0.004666074,-0.001140296,7.744319e-07,208792462
3338,2024-02-03_02:04:47,1706925887 ,1706925887341311,1706925887340 ,1706925887341 ,2299,525905340,2,0.00011649,-0.000138972,0.000250755,-0.009828251,-0.003881914,0.000804509,2793708621
3339,2024-02-03_02:04:47,1706925887 ,1706925887350752,1706925887350 ,1706925887351 ,2299,525905350,1,-7.36E-06,-5.02E-05,0.000144622,0.00412565,0.000712186,0.006370821,3081712579
3340,2024-02-03_02:04:47,1706925887 ,1706925887360573,1706925887360 ,1706925887361 ,2299,525905360,1,-7.57E-05,8.82627786733e-05,0.000115862,0.002147088,-0.000140157,0.010901885,4027580015
3341,2024-02-03_02:04:47,1706925887 ,1706925887371616,1706925887370 ,1706925887372 ,2299,525905370,1,-4.30E-05,0.000160014,9.74674406139e-05,-0.003730803,-0.003712929,0.00740207,728130509
3342,2024-02-03_02:04:47,1706925887 ,1706925887380838,1706925887380 ,1706925887381 ,2299,525905380,2,-0.000365683,7.93597641739e-05,0.000236638,-0.00451626,0.004191748,-0.00221921,2189721271
3343,2024-02-03_02:04:47,1706925887 ,1706925887390564,1706925887390 ,1706925887391 ,2299,525905390,1,-0.000478446,-9.39E-06,0.000135606,0.000423217,-0.002507242,-0.005932395,2924241297
3344,2024-02-03_02:04:47,1706925887 ,1706925887402194,1706925887400 ,1706925887402 ,2299,525905400,1,-0.000172814,2.51269696104e-05,0.000124461,0.001875193,-0.003621885,-0.0103207,3076396712
3345,2024-02-03_02:04:47,1706925887 ,1706925887411529,1706925887410 ,1706925887412 ,2299,525905410,1,6.5649269637e-06,6.82283081597e-05,0.000120206,0.000626768,0.000968818,-0.009888578,2797476549
3346,2024-02-03_02:04:47,1706925887 ,1706925887421560,1706925887420 ,1706925887422 ,2299,525905420,2,7.80408931882e-05,0.000101387,0.000265147,-0.005664684,-0.004092542,-0.021189541,1432034665
3347,2024-02-03_02:04:47,1706925887 ,1706925887431335,1706925887430 ,1706925887431 ,2299,525905430,1,0.000212822,1.97671058003e-05,0.000124617,-0.000296252,0.000620562,-0.003984071,452525278
3348,2024-02-03_02:04:47,1706925887 ,1706925887441301,1706925887440 ,1706925887441 ,2299,525905440,1,0.000210577,1.16181634206e-05,0.000130481,0.000920607,-0.000269001,-0.001520054,2553685142
3349,2024-02-03_02:04:47,1706925887 ,1706925887451487,1706925887450 ,1706925887451 ,2299,525905450,1,0.00015651,1.76196278686e-05,0.000140814,-0.000131553,-0.0008317,-0.004643658,3091066914
3350,2024-02-03_02:04:47,1706925887 ,1706925887461367,1706925887460 ,1706925887461 ,2299,525905460,2,0.000485174,-1.42E-05,0.000268513,-0.002813039,-0.001235235,-0.008837276,610421492
3351,2024-02-03_02:04:47,1706925887 ,1706925887471302,1706925887470 ,1706925887471 ,2299,525905470,1,9.4594680823e-05,-2.56E-05,0.000133283,-0.000407457,0.004122726,0.000762979,1513284500
3352,2024-02-03_02:04:47,1706925887 ,1706925887481265,1706925887480 ,1706925887481 ,2299,525905480,1,-9.06E-05,-2.32E-05,0.000136827,0.000367699,0.00047461,8.0524336242e-05,2269774697
3353,2024-02-03_02:04:47,1706925887 ,1706925887491480,1706925887490 ,1706925887491 ,2299,525905490,1,-6.59E-05,-3.44E-05,0.00015196,-0.001565085,-0.002710512,-0.000547934,3424043918
3354,2024-02-03_02:04:47,1706925888 ,1706925887503415,1706925887500 ,1706925887503 ,2299,525905500,2,0.000108931,-0.000107574,0.0003176,-0.002749919,-0.002575537,-0.000188897,817401419
3355,2024-02-03_02:04:47,1706925888 ,1706925887510665,1706925887510 ,1706925887511 ,2299,525905510,1,0.000146163,-3.51E-05,0.000157191,-0.000981752,-0.001915429,-0.000769784,2268227245
3356,2024-02-03_02:04:47,1706925888 ,1706925887521309,1706925887520 ,1706925887521 ,2299,525905520,1,0.000165821,-1.91E-05,0.000151954,-0.001315644,-0.000989159,-0.000137772,1796393485
3357,2024-02-03_02:04:47,1706925888 ,1706925887530531,1706925887530 ,1706925887531 ,2299,525905530,1,0.000134698,-1.34E-05,0.000151446,-0.002122282,-0.000689849,0.000945532,3270144183
